reg_id,aspect,height_start_zone,height_stop_zone,destructive_size_tid,avalanche_trigger_tid,avalanche_tid,terrain_start_zone_tid,utm_zone_stop,utm_east_stop,utm_north_stop,dt_avalanche_time,snow_line,utm_east_start,utm_north_Start,valid_exposition,aval_cause_tid,fracture_height,fracture_width,trajectory,geo_hazard_tid,activity_influenced_tid,damage_extent_tid,forecast_accurate_tid,dt_end_time,incident_header,incident_ingress,incident_text,sensitive_text,incident_url,registration_url,usage_flag_tid,comment,metadata_id,metadata_uri,metadata_type,dt_obs_time,dt_reg_time,deleted_date,dt_change_time,utm_east_reg,utm_north_reg,lat,lng,time
117581,,458.0,-1.0,2.0,21.0,22.0,20.0,,,,/Date(1488647156163)/,,635431.0,7732591.0,01000000,0.0,20.0,5.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117581)/Registration,0.0,Skred utløst av skiløper i leheng,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117581),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117581),RegObsModel.AvalancheObs,/Date(1488646989227)/,/Date(1488647318237)/,,/Date(1488647317207)/,635440,7732608,69.66688879296895,18.49418947131455,2017-03-04 18:03:09.227
117681,,1438.0,-1.0,9.0,21.0,22.0,10.0,,,,/Date(1488546540000)/,,63895.0,6662020.0,01000000,18.0,,100.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117681)/Registration,0.0,Fortalt at en gruppe som utløste skred ved skikjøring. Var et par plasser i henget over 30,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117681),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117681),RegObsModel.AvalancheObs,/Date(1488719113737)/,/Date(1488719642177)/,,/Date(1488719641510)/,62980,6657582,59.82125192066386,7.1943788710268874,2017-03-03 14:09:00.000
117704,,321.0,298.0,2.0,21.0,12.0,20.0,33.0,868061.0,7825611.0,/Date(1488715200000)/,,868019.0,7825696.0,00010000,11.0,70.0,60.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117704)/Registration,0.0,"Forsøkt utløst til fots, ikke mulig. Utløst med skuter i ytre kant av skredet.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117704),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117704),RegObsModel.AvalancheObs,/Date(1488715200000)/,/Date(1488732404833)/,,/Date(1488744025450)/,868482,7825872,70.26642408021092,24.81756224645443,2017-03-05 13:00:00.000
117721,,817.0,817.0,2.0,21.0,22.0,20.0,33.0,3624.0,6785413.0,/Date(1488722400000)/,,3624.0,6785412.0,00000001,0.0,40.0,10.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117721)/Registration,0.0,"Første registering, tenkte egentlig bare å sende inn et bilde av skredet. Vi gikk på ski og så utløste vi det lille skredet som ikke flyttet seg lenger enn 0.5 - 1 meter fra der det startet. Liten ekstra belastning. Var i leområdet og det blåste og hadde blåst kraftig i løpet av natten i området og transportert mye snø over i lesider. Dagen før hadde det vært mye overflaterim i området så vi visste om skredfaren. ",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117721),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117721),RegObsModel.AvalancheObs,/Date(1488722400000)/,/Date(1488743858320)/,,/Date(1488745653810)/,3624,6785412,60.885961762368964,5.833138336241815,2017-03-05 15:00:00.000
117791,,471.0,395.0,3.0,21.0,22.0,10.0,33.0,703808.0,7729805.0,/Date(1488645194000)/,,703596.0,7729656.0,00100000,18.0,50.0,70.0,Rottenvikfjellet,10.0,130.0,29.0,0.0,,,,Lek med skuter i leheng/brattheng. Stor tilleggsbelastning har trigget kantkorn.,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(117791)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117791)/Registration,0.0,"Ingen involverte meldte fra, oppdaget av utenforstående neste dag. Kontaktet politi, hovedredningsentral vurderte til ingen utrykning da ingen var meldt savnet i området.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117791),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117791),RegObsModel.AvalancheObs,/Date(1488792789027)/,/Date(1488793196383)/,,/Date(1488793193443)/,703559,7727644,69.57864048588219,20.23298165810814,2017-03-04 17:33:14.000
117842,,438.0,418.0,1.0,21.0,12.0,20.0,33.0,851197.0,7823995.0,/Date(1488798000000)/,,851218.0,7824122.0,00010000,11.0,30.0,40.0,Cahpesvarri,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117842)/Registration,0.0,"Skredene går på et rimlag, Gjentatte små utglidninger i samme helning. Det er ikke mye energi i snødekket og utløsning krever stor tilleggsbelastning. ",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117842),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117842),RegObsModel.AvalancheObs,/Date(1488798000000)/,/Date(1488816469280)/,,/Date(1488817185790)/,850039,7823798,70.27478336914882,24.32613976880564,2017-03-06 12:00:00.000
117844,,426.0,416.0,1.0,21.0,12.0,20.0,33.0,851375.0,7824056.0,/Date(1488798000000)/,,851364.0,7824130.0,00010000,11.0,30.0,40.0,Cahpesvarri,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117844)/Registration,0.0,Flere små skred utløst både med skuter og til fots. Skredene går på nedføyket rimlag og løs ubunden snø i 2 lag.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117844),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117844),RegObsModel.AvalancheObs,/Date(1488798000000)/,/Date(1488817360437)/,,/Date(1488822714080)/,850014,7823734,70.27425256534436,24.325225519539686,2017-03-06 12:00:00.000
117867,,543.0,515.0,2.0,21.0,22.0,10.0,33.0,639297.0,7737766.0,/Date(1488585600000)/,,639292.0,7737804.0,00010000,0.0,,,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117867)/Registration,0.0,"Tidspunkt er høyst usikkert, da dette ble observert sannsynligvis 1-2 dager etter at skredet hadde gått. Men, en skiløper har åpenbart utløst skredet ca midt i henget, og har etter alt å dømme kommet seg greit ut av dette også.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117867),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117867),RegObsModel.AvalancheObs,/Date(1488714600000)/,/Date(1488840150480)/,,/Date(1488841250167)/,639292,7737804,69.71138137275614,18.601217029546333,2017-03-04 01:00:00.000
117996,,-1.0,-1.0,2.0,21.0,22.0,10.0,33.0,700753.0,7732052.0,/Date(1488672000000)/,,700753.0,7732052.0,00100000,0.0,50.0,30.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117996)/Registration,0.0,Skuterutøst.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117996),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(117996),RegObsModel.AvalancheObs,/Date(1488894560977)/,/Date(1488894946280)/,,/Date(1488925447287)/,700753,7732052,69.62016254342642,20.170778315345963,2017-03-05 01:00:00.000
118488,,-1.0,-1.0,2.0,21.0,22.0,20.0,,,,/Date(1489136452000)/,,,,00100000,10.0,,,Renne 1,10.0,111.0,29.0,0.0,,,,"Kun sett på NRK. Leonrådet , brattrenne. I følge Facebook skiløper utløst. Kanskje str 1-2. Trolig fersk innblåst snø, blåst fra vest i går.",,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(118488)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118488)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118488),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118488),RegObsModel.AvalancheObs,/Date(1489145150357)/,/Date(1489145428667)/,,/Date(1489145427887)/,144555,6652189,59.85267456308451,8.648983970107723,2017-03-10 10:00:52.000
118525,,-1.0,-1.0,1.0,21.0,11.0,95.0,,,,/Date(1489150800000)/,,,,00000100,11.0,7.0,,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118525)/Registration,0.0,"Gikk både i og over tregrense på overflaterim over skare.ufarlig nå, men glir godt og langt ut i slakt terreng.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118525),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118525),RegObsModel.AvalancheObs,/Date(1489152613003)/,/Date(1489153939357)/,,/Date(1489153938063)/,561526,7644096,68.90104630099667,16.531625197158768,2017-03-10 14:00:00.000
118530,,626.0,567.0,2.0,21.0,22.0,10.0,33.0,486749.0,7581942.0,/Date(1489154640000)/,,486727.0,7582006.0,00010000,10.0,50.0,30.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118530)/Registration,0.0,"Utløst av første mann ut i henget. Løsnet lett og forplantet seg under skikjøre. Nysnøflak. Vinden hadde kommet over kanten og bundet snøen nok. Ca. 40 gr. Ingen tatt, men nok så unødvendig.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118530),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118530),RegObsModel.AvalancheObs,/Date(1489154452570)/,/Date(1489154677270)/,,/Date(1489169843883)/,487283,7582175,68.35229713726672,14.69109685476985,2017-03-10 15:00:52.570
118676,90.0,500.0,500.0,2.0,21.0,22.0,10.0,,,,/Date(1489237200000)/,,,,,5.0,3.0,30.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118676)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118676),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118676),RegObsModel.AvalancheObs,/Date(1489247826280)/,/Date(1489247828577)/,,/Date(1489247827513)/,482787,7571433,68.25571696116124,14.583651325287974,2017-03-11 14:00:00.000
118679,,583.0,-1.0,2.0,21.0,22.0,10.0,,,,/Date(1489237246000)/,,501487.0,7375000.0,00000100,10.0,20.0,40.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118679)/Registration,0.0,"Rask temperaturstigning, kombinert med solinnstråling",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118679),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118679),RegObsModel.AvalancheObs,/Date(1489248999467)/,/Date(1489249346693)/,,/Date(1489274311677)/,496151,7376270,66.50559841755727,14.913478826794885,2017-03-11 14:00:46.000
118826,,978.0,798.0,3.0,21.0,22.0,20.0,33.0,669584.0,7704391.0,/Date(1489330680000)/,,669563.0,7704687.0,00000000,11.0,80.0,200.0,,10.0,111.0,29.0,0.0,,,,"Skredhendelsen skjedde i bolleformasjonen mot Blåtind (Sovende soldat) som angitt i kartet. Gruppe på fem mennesker på på ski løste ut skred på vei ned fra toppen. Den ene (eller var det to?) var i terreng estimert til være mellom 35-40 grader da de løste ut skredet som gikk i retning mot 3-4 personer som var i samme gruppe. Disse personene rakk såvidt å komme seg ut av skredbanen før skredet kom. På avstand var det tydelig vindpåvirket snø (bølgeformasjoner) i bratthenget (konveks) der skikjørere løste ut skredet, med endel synlige steiner hvor skredet startet. Bruddkanten var på tykkeste vurdert rundt 1 meter på avstand. 
Det var 3-4 personer, i forkant av skredhendelsen, som hadde kjørt ned i midten av bolleformasjonen uten å trigge noe skred. Den første som kjørte ned var alene på tur. 
Som observatør/obseratører til hendelsen på avstand, og i ettertid, er det enkelt å  peke på hva som gikk galt. Intensjonen med denne lille rapporten fra den overnevnte hendelsen gjøres ikke for å henge ut de involverte, m",,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(118826)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118826)/Registration,0.0,"Skredhendelsen skjedde i bolleformasjonen mot Blåtind (Sovende soldat) som angitt i kartet. Gruppe på fem mennesker på på ski løste ut skred på vei ned fra toppen. Den ene (eller var det to?) var i terreng estimert til være mellom 35-40 grader da de løste ut skredet som gikk i retning mot 3-4 personer som var i samme gruppe. Disse personene rakk såvidt å komme seg ut av skredbanen før skredet kom. På avstand var det tydelig vindpåvirket snø (bølgeformasjoner) i bratthenget (konveks) der skikjørere løste ut skredet, med endel synlige steiner hvor skredet startet. Bruddkanten var på tykkeste vurdert rundt 1 meter på avstand. 

Det var 3-4 personer, i forkant av skredhendelsen, som hadde kjørt ned i midten av bolleformasjonen uten å trigge noe skred. Den første som kjørte ned var alene på tur. 

Som observatør/obseratører til hendelsen på avstand, og i ettertid, er det enkelt å  peke på hva som gikk galt. Intensjonen med denne lille rapporten fra den overnevnte hendelsen gjøres ikke for å henge ut de involverte, men i størst mulig grad å gjøre andre folk oppmerksom på skredfare, terrengvalg og gruppedynamikk. 

",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118826),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118826),RegObsModel.AvalancheObs,/Date(1489330713160)/,/Date(1489330937580)/,,/Date(1489355810720)/,669648,7704788,69.39829533759905,19.323205086792036,2017-03-12 15:58:00.000
118829,,391.0,133.0,3.0,21.0,12.0,10.0,33.0,664508.0,7718228.0,/Date(1489329900000)/,,664201.0,7718021.0,01000000,14.0,,50.0,,10.0,111.0,29.0,0.0,,,,Skredet gikk over en skintrack hvor det gikk mye folk idag. vi sto akkurat hvor skredet gikk 5 min før det ble utløst. Skintracken er uheldig lagd og burde ikke gå under bratthenget.,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(118829)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118829)/Registration,0.0,Bevitnet fra avstand. Startet når skikjørere gjorde stoppsving i brattheng. Skredet gikk fra ca 350moh ned til ca 150moh skredløpet var ca 20-30m bredt,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118829),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118829),RegObsModel.AvalancheObs,/Date(1489331984070)/,/Date(1489332769450)/,,/Date(1489332768383)/,664849,7718311,69.52224818096384,19.225088997797783,2017-03-12 15:45:00.000
118842,,-1.0,-1.0,2.0,21.0,11.0,10.0,,,,/Date(1489340361887)/,,,,00100000,20.0,30.0,1.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118842)/Registration,0.0,"Utløst ved travesering, 40 graders heng",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118842),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118842),RegObsModel.AvalancheObs,/Date(1489340281710)/,/Date(1489340694970)/,,/Date(1489340693920)/,91138,6939682,62.36040572613356,7.085390009710944,2017-03-12 18:38:01.710
118862,,366.0,317.0,2.0,21.0,22.0,20.0,33.0,828202.0,7805026.0,/Date(1489320000000)/,,828160.0,7805132.0,00010000,24.0,50.0,50.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118862)/Registration,0.0,Skavelbrudd ned på løs snø.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118862),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118862),RegObsModel.AvalancheObs,/Date(1489323600000)/,/Date(1489359672907)/,,/Date(1489360732113)/,825824,7803530,70.12806083768804,23.614633319915097,2017-03-12 13:00:00.000
118978,,413.0,207.0,2.0,21.0,22.0,40.0,33.0,512513.0,8679891.0,/Date(1489429800000)/,,512719.0,8679679.0,00000010,18.0,40.0,30.0,Sarkofagen 3,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118978)/Registration,0.0,"SS-ASc-R2-D2-O

Avalanche released on a hard turn on a convexity.  Failure interface consisted of facets over meltfreeze crust (new snow / drift as the slab). 75% entrainment.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118978),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(118978),RegObsModel.AvalancheObs,/Date(1489429800000)/,/Date(1489434027040)/,,/Date(1489435163960)/,512719,8679679,78.19040037096036,15.556713077919845,2017-03-13 19:30:00.000
119513,,-1.0,-1.0,2.0,21.0,22.0,70.0,,,,/Date(1489668000000)/,,,,00001000,,50.0,50.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119513)/Registration,0.0,"Fjernutløsning, 2 skred
Hattavarre sø del av fjellet",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119513),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119513),RegObsModel.AvalancheObs,/Date(1489678792077)/,/Date(1489678970453)/,,/Date(1489678968753)/,680951,7669795,69.0780500716479,19.544124372181738,2017-03-16 13:40:00.000
119535,,-1.0,-1.0,3.0,21.0,22.0,10.0,,,,/Date(1489669560000)/,,,,00100000,15.0,1.0,200.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119535)/Registration,0.0,Æ,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119535),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119535),RegObsModel.AvalancheObs,/Date(1489683954160)/,/Date(1489684241320)/,,/Date(1489684241220)/,137735,6801728,61.18023839615855,8.255184388883027,2017-03-16 14:06:00.000
119566,,-1.0,-1.0,3.0,21.0,22.0,20.0,,,,/Date(1489705121420)/,,,,10000000,13.0,,,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119566)/Registration,0.0,Skredet har gått i en V dal.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119566),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119566),RegObsModel.AvalancheObs,/Date(1489705006117)/,/Date(1489705203977)/,,/Date(1489705203680)/,701194,7725910,69.56497312283703,20.16873548119601,2017-03-16 23:56:46.117
119715,,-1.0,-1.0,1.0,21.0,12.0,0.0,,,,/Date(1489770032000)/,,,,01000000,10.0,20.0,10.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119715)/Registration,0.0,I et leheng nedenfor expressheisen i Voss Resort på ca 750 MOH løsnet det et lite flakskred i et testheng. Dette var innføyka nysnø som skled ut. Skrensbane var ca 20 m.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119715),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119715),RegObsModel.AvalancheObs,/Date(1489778460003)/,/Date(1489778828233)/,,/Date(1489778828090)/,30929,6754185,60.643038811746386,6.405562265618634,2017-03-17 18:00:32.000
119837,,474.0,-1.0,1.0,21.0,22.0,10.0,,,,/Date(1489842939000)/,,634360.0,7732281.0,00100000,10.0,20.0,8.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119837)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119837),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119837),RegObsModel.AvalancheObs,/Date(1489847509727)/,/Date(1489848682523)/,,/Date(1489848682340)/,634320,7732237,69.66414185605966,18.46481910454995,2017-03-18 14:15:39.000
119839,,425.0,357.0,3.0,21.0,22.0,0.0,33.0,701114.0,7725866.0,/Date(1489672994000)/,,700965.0,7725884.0,00001000,18.0,40.0,200.0,Gjerdelvdalen,10.0,111.0,40.0,0.0,,,,"Konveks i toppen, bratt heng, terrengfelle (juv) i bunn. Skred utløste et par mindre skred på motsatt side. Gruppe på 4. Ikke hatt kontakt med de for førstehåndsinformasjon. To skredtatte, en kameratreddet uten konsekvenser, en funnet etter to timer under 4m snø. Sistnevnte omkom neste dag på sykehus. FG 3, bygevær og dårlig sikt. Usikkert om følget har kommet inn fra toppen, eller befunnet seg i elvedalen. Ingen spor observert fra toppen.",,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(119839)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119839)/Registration,0.0,"Observasjon gjort på dag to, kommet mer snø og vind i mellomtid. Svært krevende terreng gjorde undersøkelser vanskelig. Gjorde pit, fant rikelig med godt utviklet kantkorn. Avblåst, tynt snødekke.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119839),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119839),RegObsModel.AvalancheObs,/Date(1489845661063)/,/Date(1489848945817)/,,/Date(1489848945057)/,703554,7727655,69.5787425811323,20.232877935884005,2017-03-16 15:03:14.000
119854,,1101.0,1087.0,2.0,21.0,22.0,60.0,33.0,38178.0,6779838.0,/Date(1489847040000)/,,38173.0,6779909.0,00010000,10.0,,,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119854)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119854),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119854),RegObsModel.AvalancheObs,/Date(1489854198453)/,/Date(1489854368780)/,,/Date(1489854367220)/,38599,6776843,60.853306090878654,6.490779022819584,2017-03-18 15:24:00.000
119867,,956.0,746.0,2.0,21.0,22.0,20.0,33.0,37597.0,6659799.0,/Date(1489838417000)/,,37339.0,6659760.0,00100000,15.0,,,Djevelrenna,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119867)/Registration,0.0,Skikjører løste ut ett mindre flakskred i bratt lerenne/heng. Ingen tatt. Usikkert hvor stor bruddkant det var.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119867),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119867),RegObsModel.AvalancheObs,/Date(1489859532500)/,/Date(1489859952940)/,,/Date(1489859952197)/,42259,6661177,59.8303271794283,6.820677682230285,2017-03-18 13:00:17.000
119871,,-1.0,-1.0,3.0,21.0,22.0,10.0,,,,/Date(1489839240000)/,,,,00100000,10.0,,40.0,Gammern,10.0,113.0,29.0,0.0,,,,"Skikjører påvirket sannsynligvis svakt lag av løssnø i nylig innlasta fokksnø. Skispor både inn og ut, søk med nrkh gav ikke funn. Henget er ei stor leside som har fått betydelige mengder snø de siste dager.",,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/Incident(119871)/IncidentURLs,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119871)/Registration,0.0,"Usikker på skredstørrelse, antar str. 3. 200 meter langt.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119871),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119871),RegObsModel.AvalancheObs,/Date(1489860874443)/,/Date(1489861332430)/,,/Date(1489861332060)/,147122,6761720,60.832122934711954,8.502248264039366,2017-03-18 13:14:00.000
119883,,454.0,427.0,1.0,21.0,22.0,10.0,33.0,661475.0,7724388.0,/Date(1489852980000)/,,661462.0,7724418.0,00010000,14.0,15.0,10.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119883)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119883),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119883),RegObsModel.AvalancheObs,/Date(1489852980000)/,/Date(1489864943877)/,,/Date(1489865630320)/,661462,7724418,69.57895644595352,19.149171324161344,2017-03-18 17:03:00.000
119996,,325.0,325.0,1.0,21.0,12.0,0.0,33.0,493909.0,7472295.0,/Date(1489931460000)/,,493909.0,7472295.0,00000100,13.0,15.0,5.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119996)/Registration,0.0,"Mer bevegelse i samme testheng som forrige registrering utløste mer snø. Tynt isdekke over løs snø, sannsynligvis fra regnet siste uken. Snøen glir lett! ",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119996),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(119996),RegObsModel.AvalancheObs,/Date(1489931449847)/,/Date(1489931623160)/,,/Date(1489943103647)/,493909,7472295,67.36695384597284,14.858165083817125,2017-03-19 14:50:49.847
120008,,1567.0,1567.0,2.0,21.0,22.0,40.0,33.0,81931.0,6797773.0,/Date(1489935195127)/,,81931.0,6797773.0,00000000,0.0,20.0,100.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120008)/Registration,0.0,"Person meldte om skiløper tatt av skred. Begravet til hofte, men uskadet. Usikker posisjon.",http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120008),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120008),RegObsModel.AvalancheObs,/Date(1489935122057)/,/Date(1489935152067)/,,/Date(1489935290393)/,81931,6797773,61.08856677047325,7.235384832427349,2017-03-19 15:52:02.057
120041,,338.0,338.0,3.0,21.0,27.0,70.0,33.0,625123.0,7666905.0,/Date(1489932900000)/,,625123.0,7666905.0,01000000,0.0,60.0,125.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120041)/Registration,0.0,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120041),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120041),RegObsModel.AvalancheObs,/Date(1489932900000)/,/Date(1489952464913)/,,/Date(1489952951787)/,625123,7666905,69.08369388519294,18.141649974778694,2017-03-19 15:15:00.000
120103,,-1.0,-1.0,1.0,21.0,0.0,0.0,,,,/Date(1489999454853)/,,,,00100000,10.0,,10.0,,,,,,,,,,,,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120103)/Registration,0.0,Testheng. Kun toppen av henget under skavel gikk som flak. Resten løs ubunden snø.,http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120103),http://api.nve.no/hydrology/RegObs/v3.2.0/OData.svc/AvalancheObs(120103),RegObsModel.AvalancheObs,/Date(1489999447980)/,/Date(1489999537037)/,,/Date(1489999536597)/,68409,6824162,61.30817356838183,6.926900708142146,2017-03-20 09:44:07.980
