previous_warning_reg_id,danger_level_name,UtmZone,UtmEast,UtmNorth,author,avalanche_danger,emergency_warning,snow_surface,current_weak_layers,latest_avalanche_activity,LatestObservations,registartion_id,RegionId,region_name,region_type_id,region_type_name,danger_level,valid_from,valid_to,next_warning_time,publish_time,main_text,lang_key,reg_id,avalanche_problem_id,avalanche_ext_id,avalanche_ext_name,aval_cause_id,aval_cause_name,aval_probability_id,AvalProbabilityName,aval_trigger_simple_id,aval_trigger_simple_name,destructive_size_ext_id,destructive_size_ext_name,aval_propagation_id,aval_propagation_name,avalanche_type_id,avalanche_type_name,avalanche_problem_type_id,avalanche_problem_type_name,valid_expositions,exposed_heigth_1,ExposedHeight2,exposed_height_fill
,2 Moderat,33,96001,6816985,Jørgen@obskorps,"I høyden hvor mildværet ikke har påvirket snødekket ligger det betydelige mengder fokksnø og noen nysnøflak ventes i nordlig sektor. Fersk fokksnø kan påvirkes av en enkelt skiløper. I høyden forventes det også at kantkornlag er aktive, de kan lettest påvirkes der det er mindre overliggende fokksnø og der snødekket generelt er tynt. Vær oppmerksom på drønn i snødekket, et tydelig tegn på at svake lag påvirkes. Mindre skred i leområder kan påvirke stabiliteten i hele henget og skredene kan utvikles til å bli større. Der nedbør kommer som regn kan våte løssnøskred forventes.

Faregrad 2 - moderat.



",Ikke gitt,,,,"Kraftig vær den siste perioden har ført til betydelig pålagring av fokksnø i østvendt terreng. Temperaturutviklingen i forbindelse uværet siste periode har vært gunstig og en relativt rask stabilisering forventes. Snødekket er påvirket av varme opp til om lag 900 moh på lørdag. Det er meldt om en god del skredaktivitet i regionen de siste dager, både våte skred i lavlandet og tørre flakskred høyere til fjells. Under flere lag av fokksnø finnes det skarelag med kantkorn rundt. Under ca 900 moh er disse lagene i ferd med å bli inaktive grunnet mildvær. Stabilitetstester og observasjoner på torsdag viser at det skal generelt stor tilleggsbelastning for å påvirke vedvarende svake lag av kantkornet snø. Det er tidligere observert nedsnødd overflaterim, men dette virker å ha begrenset utstrekning. Mot bakken er det et hardt og smelteomvandlet lag som regnes som stabilt.  

Søndag formiddag er det overskyet, -2 grader med rolig vind fra V ved Frudalen, 521 moh.



 
",119920,3029,Indre Sogn,10,A,2,2017-03-20T00:00:00,2017-03-20T23:59:59,2017-03-20T16:00:00,2017-03-19T15:12:49.033,Vær forsiktig i leområder med fokksnø. Det finnes områder med svake lag under den vindtransporterte snøen.,1,120217,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,10.0,Fokksnø (flakskred),11110001,900.0,0.0,1.0
,3 Betydelig,33,692056,7719872,Matilda@MET,"Mye vind fra sør ventes å flytte løssnø inn i nye leområder, og skredfaren avhenger av hvor mye som som er tilgjengelig for vindtransport. I de områder som får mest fokksnø vil en skiløper kunne løse ut små skred.  Hvis fokksnøen legger seg hvor det finnes glatt skare vil den kunne skli ekstra lett ut.

Det vil sannsynlig også fortsatt ligge gamle fokksnøflak igjen i gamle lesider mot Ø-SV som kan løses ut ved stor tilleggsbelastning.

Det knyttes usikkerhet til hvordan kantkornlag som er observert på indre strøk vil påvirkes av temperaturendring og snøpålagring, men risiko for skred på disse antas begrenset til de områder på indre strøk hvor snødekket tidligere var tynt. Hvis det legger seg store fokksnømengder på slike steder, eller hvis det går mindre skred i fokksnøen, risikerer dette å løse ut større skred på kantkornlagene.

Skredfaren ventes øke til faregrad 3-betydelig.",Ikke gitt,,,,"Det er lokalt store forskjeller i nysnømengder som har kommet. Det er usikkert hvor mye løssnø som finnes tilgjengelig for vindtransport i terrenget, men lørdag ble det observert 10-30 cm løssnø i Balsfjord. I høyden er nysnøen vindpåvirket med vekslende hardhet. På rygger og utsatte områder er det stedvis avblåst ned til is og skare. De siste dagene har det gått flere naturlig utløste skred i fokksnøen. 

Mellom gammel mildværsskare og overliggende fokksnø finnes lag med kantkorn over tregrensen. Hvor godt disse kantkornlagene er utviklet varierer både lokalt og regionalt, men de er generellt mest utviklet der snødekket har vært tynt. Det er tidligere observert god bruddfortplantning i disse lagene. Torsdag utløste en gruppe på 4 skiløpere et middels stort skred på disse lagene.

Sør i regionen er det observert et velutviklet rimlag mellom tykkere fokksnølag. Utbredelsen av laget varierer og er vanskelig å kartlegge.

Søndag formiddag er det skiftende bris, snøbyger og -10 til -2 grader.",119907,3010,Lyngen,10,A,3,2017-03-20T00:00:00,2017-03-20T23:59:59,2017-03-20T16:00:00,2017-03-19T15:12:48.987,"Unngå leområder med fersk fokksnø. Unngå også områder der snødekket over svakt lag er tynt, eksempelvis nær rygger og på konvekse terrengformasjoner.",1,120218,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,5.0,Sannsynlig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,10.0,Fokksnø (flakskred),11100011,200.0,0.0,1.0
,2 Moderat,33,131223,6642571,heidi@nve.no,"Nysnø og vind på mandag/tirsdag la opp flak av fokksnø i leområder. Den nyeste fokksnøen vil være mykere og lettere å påvirke enn den gamle fokksnøen. Fokksnøen vil gradvis stabiliseres, og det er meldt lite ny nedbør.
De svake lagene i snødekket må tas hensyn til, og der snødekket er tynt og det overliggende laget av snø er tynt eller mykt, vil det være mulig å påvirke de svake lagene ved liten tilleggsbelastning. Mindre skred som løsner i fokksnø kan også påvirke vedvarende svake lag og føre til at skredene blir større. Faretegn som drønn i snødekket er klare signal på ustabilitet, men husk at fravær av slike betyr ikke at snødekket er stabilt!

Når solen titter frem kan det gå små naturlig utløse skred i solhelningen.  
 
Faregraden vurderes til 2- moderat. ",Ikke gitt,,,,"Tirsdag ble det rapportert om 15 cm nysnø i Rauland. Vind fra vest har fraktet en god del snø over i leområder. 

Snøoverflaten består i all hovedsak av vindpåvirket snø. Den varierer fra stort sett faste/harde flak med vindskavler til relativt løs snø i enkelte skjermede østvendte leformasjoner. Det er mest snø vest i regionen, og ellers i øst- og nordvendt terreng. 

Det ligger svake lag med kantkorn i overgangen mellom skare og betydelige mengder fokksnø. Kantkornlaget er aktivt og senest søndag løsnet et str. 3 skred på dette laget i en østside i Vådalen i Vinje. Utbredelsen på kantkornlag er forbundet med usikkerhet, men det kan påvirkes ved liten tilleggsbelastning. Mot bakken ligger det hard og smelteomvandlet snø, som regnes som stabil. Lørdag ble det observert nedføyket overflaterim i nordvendt terreng ved Gaustadtoppen. Utbredelsen på dette laget er usikker, men verdt å merke seg.

Onsdag formiddag var det 0 grader på 900 meters høyde og bris fra vest.",120439,3035,Vest-Telemark,10,A,2,2017-03-23T00:00:00,2017-03-23T23:59:59,2017-03-23T16:00:00,2017-03-22T15:39:54.9,"Vær varsom i leområder med fokksnø, spesielt vest i regionen. Det finnes også svake lag under den vindtransporterte snøen. I solhelningene kan det løsne skred. ",1,120704,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),11110001,900.0,0.0,1.0
,2 Moderat,33,527125,7620981,Odd-Arne@NVE,"Lokalt ustabile forhold. Det ventes lokale forskjeller i nysnømengde grunnet snøbyger og vind. Det gjør at skredfaren kan oppleves forskjellig innad i regionen. Det vil dannes nysnøflak i lesider, hovedsaklig i Ø og S vendte fjellsider. Vær også oppmerksom på at terrenget styrer vinden i stor grad, slik at man også kan treffe på nysnøflak i andre himmelretninger. 
Opptil ca 300 moh vil det være en gunstig overgang fra regn til snø, slik at nysnøflakene vil binde seg godt mot underlaget. 

Det vil være mulig for skikjørere å løse ut snøskred om man treffer på nysnøflakene mens det fyker og snør. Følg med på hvor den nye snøen danner flak. 

Skredfaren vurderes til 2-moderat.",Ikke gitt,,,,"I helga har det kommet omtrent mellom 5 og 30 cm nysnø i regionen. I helga lå det ca en halv meter nysnø jevnt fordelt i terrenget og det ble observert svake lag av nysnø innad i denne snøen. Siste par dager har det blåst fra S-SØ, med kraftig snøfokk. I høyden er det dannet fokksnøflak, mest fremtredene i N vendte heng. Generelt består snøoverflata av alt fra myk fokksnø, bærende fokksnø, skare og is til litt løssnø i terrengformasjoner skjermet for vind. 
Det er onsdag 0 grader på Himmeltind (942 moh) mens på Ånstadblåheia (500moh) er det -1 grad. 

Tidligere ble det observert et godt utviklet lag av kantkorn. Siden det var mildt i regionen forrige uke med plussgrader opp til 600-800 moh har dette laget blitt smelteomvandlet. Det er usikker om kantkornlaget utgjør et problem høyere opp til fjells.



",120426,3014,Lofoten og Vesterålen,10,A,2,2017-03-23T00:00:00,2017-03-23T23:59:59,2017-03-23T16:00:00,2017-03-22T15:39:54.76,Bygevær gjør at skredforholdene vil variere i regionen. Unngå leområder der det legger seg opp ferske nysnøflak.,1,120742,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),01111000,300.0,0.0,1.0
,2 Moderat,33,131223,6642571,heidi@nve.no,"Nysnø og vind på mandag/tirsdag la opp flak av fokksnø i leområder. Den nyeste fokksnøen vil være mykere og lettere å påvirke enn den gamle fokksnøen. Fokksnøen vil gradvis stabiliseres, og det er meldt lite ny nedbør.
De svake lagene i snødekket må tas hensyn til, og der snødekket er tynt og det overliggende laget av snø er tynt eller mykt, vil det være mulig å påvirke de svake lagene ved liten tilleggsbelastning. Mindre skred som løsner i fokksnø kan også påvirke vedvarende svake lag og føre til at skredene blir større. Faretegn som drønn i snødekket er klare signal på ustabilitet, men husk at fravær av slike betyr ikke at snødekket er stabilt!

Når solen titter frem kan det gå små naturlig utløse skred i solhelningen.  
 
Faregraden vurderes til 2- moderat. ",Ikke gitt,,,,"Tirsdag ble det rapportert om 15 cm nysnø i Rauland. Vind fra vest har fraktet en god del snø over i leområder. 

Snøoverflaten består i all hovedsak av vindpåvirket snø. Den varierer fra stort sett faste/harde flak med vindskavler til relativt løs snø i enkelte skjermede østvendte leformasjoner. Det er mest snø vest i regionen, og ellers i øst- og nordvendt terreng. 

Det ligger svake lag med kantkorn i overgangen mellom skare og betydelige mengder fokksnø. Kantkornlaget er aktivt og senest søndag løsnet et str. 3 skred på dette laget i en østside i Vådalen i Vinje. Utbredelsen på kantkornlag er forbundet med usikkerhet, men det kan påvirkes ved liten tilleggsbelastning. Mot bakken ligger det hard og smelteomvandlet snø, som regnes som stabil. Lørdag ble det observert nedføyket overflaterim i nordvendt terreng ved Gaustadtoppen. Utbredelsen på dette laget er usikker, men verdt å merke seg.

Onsdag formiddag var det 0 grader på 900 meters høyde og bris fra vest.",120439,3035,Vest-Telemark,10,A,2,2017-03-23T00:00:00,2017-03-23T23:59:59,2017-03-23T16:00:00,2017-03-22T15:39:54.9,"Vær varsom i leområder med fokksnø, spesielt vest i regionen. Det finnes også svake lag under den vindtransporterte snøen. I solhelningene kan det løsne skred. ",1,120888,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),11110001,900.0,0.0,1.0
,3 Betydelig,33,62473,6692016,Ronny@NVE,"Pågåande vind frå V og ny nedbør fører til snøtransport inn N-S-Ø renner, søkk og lesider. Dette aukar pålagring og byggjer opp fokksnøflak frå tregrensa og oppover.

I bratte sørvendte fjellsider kan sol og stigande temperatur føre til våte laussnø og flakskred.

Faregraden vert framleis vurdert til 3-betydeleg, men er synkande.",Ikke gitt,,,,"Det har kome 10-20 cm snø i løpet av siste døgnet, mest i sørvest. Nedbøren kom i sterk vind frå V. Dette har ført til stor snøtransport og auka pålagring i N-Ø-S-vendte renner, søkk og lesider. 

Det har generelt komme mykje snø i området i det siste i til dels kraftig vind frå V. Dette har ført til stor snøtransport inn i N-Ø-S leområder. I førre veke gjekk det fleire middels store skred i austvendte fjellsider langs Sørfjorden og tysdag vart det observert skredaktivitet av mindre storleik her. Pågåande vind og mykje nysnø har bygd opp større skavlar.

Det vart i helga rapportert om glatt skare under nysnøen sør i regionen, og på Finse var det i førre veke observert kantkorn i det gamle snødekket. Kantkorn er svakt lag som kan vedvare til dei blir dekt av eit bærande lag eller smelta av eit kraftig mildvær. 

Onsdag føremiddag er det sterk vind frå V, overskya og det snør heilt til havnivå.
",120438,3034,Hardanger,10,A,3,2017-03-23T00:00:00,2017-03-23T23:59:59,2017-03-23T16:00:00,2017-03-22T15:39:54.9,Unngå leområder hvor det samler seg fersk fokksnø. Naturlig utløste skred kan forekomme i soleksponerte brattheng.,1,120932,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,3.0,Mange bratte heng,10.0,Flakskred,10.0,Fokksnø (flakskred),11111000,500.0,0.0,1.0
,4 Stor,33,692056,7719872,ToreV@met,"På grunn av bygevær og mulighet for polare lavtrykk ventes det store variasjoner i både vindstyrke og nysnømengde i regionen, og dermed også i snøskredfaren. Men pågående vind fra NV fører til fortsatt pålagring av nysnøflak i de samme leområdene, hovedsakelig mot Ø-S. Litt lavere temperatur gjør også at stabiliseringen av nysnøflak går saktere, særlig i høyden.

Vær i tillegg oppmerksom på at det kan finnes vedvarende svakt lag av kantkorn i snødekket. Dette er lettest å påvirke der snødekket er tynt, og mindre skred i fokksnøen kan føre til større skred der det finnes kantkornlag dypere i snødekket.

Faregraden forventes å kunne øke til 4 – stor i de områdene som får mest nedbør, og naturlig utløste skred er sannsynlig.",Naturlig utløste skred,,,,"Søndag var det storm fra V i fjellet og snøbyger. Over tregrensa er snødekket vindpåvirket og veksler mellom skare/avblåste partier og områder med innblåst fokksnø, mens i skogen er det stedvis en del løssnø. Det er store variasjoner i nysnømengde innad i regionen, noen steder har det kommet 20-25 cm nysnø frem til mandag morgen.

Det finnes et lag med kantkorn nede i snødekket over den gamle mildværsskaren, men under et nyere skarelag. Det varierer lokalt hvor godt kantkornlaget er utviklet. Kantkornlaget har tidligere vært aktivt i området rundt Lyngseidet.

Mandag formiddag er det forbigående mindre vind i regionen, men fortsatt snøbyger. Ved Gjerdelvdalen målestasjon (670 moh) er det -5 grader.",121218,3010,Lyngen,10,A,4,2017-03-28T00:00:00,2017-03-28T23:59:59,2017-03-28T16:00:00,2017-03-27T14:00:34.91,Krevende forhold. Polart lavtrykk med bygevær kan gi store lokale forskjeller. Vær svært varsom i leområder med nysnøflak. Naturlig utløste skred forventes.,1,121532,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,5.0,Sannsynlig ,22.0,Naturlig utløst,3.0,3 - Store,3.0,Mange bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),01111000,300.0,0.0,1.0
,3 Betydelig,33,692056,7719872,ToreV@met,"Været ser ut til å roe seg noe onsdag, og nysnøflakene fra de siste dagene vil få litt tid til å stabilisere seg. Men lav temperatur i høyden gjør at stabiliseringen der går saktere. Det vil fortsatt være mulig for en skiløper å løse ut ustabilie nysnøflak, og i de områdene som får mest vind og nedbør kan det gå naturlig utløste skred.

Vær i tillegg oppmerksom på at det kan finnes et vedvarende svakt lag av kantkorn i snødekket. Dette er lettest å påvirke der snødekket er tynt, og mindre skred i fokksnøen kan føre til større skred der det finnes kantkornlag dypere i snødekket.

Faregraden forventes å ligge på 3 – betydelig.",Naturlig utløste skred,,,,"De siste dagene har det vært perioder med kuling (søndag var det storm) fra NV og snøbyger i regionen. Over tregrensa er snødekket vindpåvirket og veksler mellom skare/avblåste partier og områder med innblåst fokksnø, mens i skogen er det stedvis en del løssnø. Det er store variasjoner i nysnømengde innad i regionen, noen steder har det kommet 25-35 cm nysnø på et par døgn.

Det finnes et lag med kantkorn nede i snødekket over den gamle mildværsskaren, men under et nyere skarelag. Det varierer lokalt hvor godt kantkornlaget er utviklet. Kantkornlaget har tidligere vært aktivt i området rundt Lyngseidet.

Mandag ble det observert et str. 2 skred i Ø-vendt heng i Lavangsdalen som muligens har gått på kantkornlaget. Tirsdag formiddag gikk det et str. 2 løssnøskred ved Pollfjellet.

Tirsdag formiddag er det fortsatt NV opptil kuling med snøbyger og periodevis snøfokk i regionen. Ved Gjerdelvdalen målestasjon (670 moh) er det -9 grader.",121382,3010,Lyngen,10,A,3,2017-03-29T00:00:00,2017-03-29T23:59:59,2017-03-29T16:00:00,2017-03-28T15:26:06.94,Krevende forhold. Bygevær kan gi store lokale forskjeller. Vær svært varsom i leområder med nysnøflak. Naturlig utløste skred kan forekomme.,1,121733,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,22.0,Naturlig utløst,3.0,3 - Store,2.0,Noen bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),01111000,300.0,0.0,1.0
,3 Betydelig,33,692056,7719872,ToreV@met,"Været ser ut til å roe seg noe onsdag, og nysnøflakene fra de siste dagene vil få litt tid til å stabilisere seg. Men lav temperatur i høyden gjør at stabiliseringen der går saktere. Det vil fortsatt være mulig for en skiløper å løse ut ustabilie nysnøflak, og i de områdene som får mest vind og nedbør kan det gå naturlig utløste skred.

Vær i tillegg oppmerksom på at det kan finnes et vedvarende svakt lag av kantkorn i snødekket. Dette er lettest å påvirke der snødekket er tynt, og mindre skred i fokksnøen kan føre til større skred der det finnes kantkornlag dypere i snødekket.

Faregraden forventes å ligge på 3 – betydelig.",Naturlig utløste skred,,,,"De siste dagene har det vært perioder med kuling (søndag var det storm) fra NV og snøbyger i regionen. Over tregrensa er snødekket vindpåvirket og veksler mellom skare/avblåste partier og områder med innblåst fokksnø, mens i skogen er det stedvis en del løssnø. Det er store variasjoner i nysnømengde innad i regionen, noen steder har det kommet 25-35 cm nysnø på et par døgn.

Det finnes et lag med kantkorn nede i snødekket over den gamle mildværsskaren, men under et nyere skarelag. Det varierer lokalt hvor godt kantkornlaget er utviklet. Kantkornlaget har tidligere vært aktivt i området rundt Lyngseidet.

Mandag ble det observert et str. 2 skred i Ø-vendt heng i Lavangsdalen som muligens har gått på kantkornlaget. Tirsdag formiddag gikk det et str. 2 løssnøskred ved Pollfjellet.

Tirsdag formiddag er det fortsatt NV opptil kuling med snøbyger og periodevis snøfokk i regionen. Ved Gjerdelvdalen målestasjon (670 moh) er det -9 grader.",121382,3010,Lyngen,10,A,3,2017-03-29T00:00:00,2017-03-29T23:59:59,2017-03-29T16:00:00,2017-03-28T15:26:06.94,Krevende forhold. Bygevær kan gi store lokale forskjeller. Vær svært varsom i leområder med nysnøflak. Naturlig utløste skred kan forekomme.,1,121763,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,22.0,Naturlig utløst,3.0,3 - Store,2.0,Noen bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),01111000,300.0,0.0,1.0
,2 Moderat,33,155607,6844417,Espen Granan,"Nysnø og vind gir flakdannelse i lesider mot Ø-NØ, særlig vest i regionen. Der nedbøren kommer som regn, er det ventet at det gamle snødekket drenerer godt og ikke gi økt skredfare. Det gamle snødekket som ble påvirket av mildværet tidligere i uken, ligger nå stort sett under bærende skarelag. Enkelte steder er svake lag med kantkorn intakt, men det skal nok mye til å påvirke de.
Skredfaren vurderes til 2-Moderat i vestlige del der det blir mest flakdannelse. Lenger øst vurderes skredfaren til 1-Liten.  ",Ikke gitt,,,,"Mildværet i starten av uken påvirket snødekket helt til topps. Under ca 1100 moh er snødekker stort sett gjennomfuktet. Høyere i terrenget varierer det hvor mye av snødekket som har blitt vått av mildværet.
Mildværet har nok nøytralisert svake kantkornlag mange steder. Enkelte steder kan det fortsatt være aktivt, men ligger under bærende skare. Fredag ble det meldt om smelteriller på 1100 moh i Leirdalen.
Under ca 1300 moh har temperaturen variert gjennom døgnet med smelting/frysing. Dette har gitt bærende skarelag. Torsdag bar preg av nedbør med målinger på 5-10 mm. Under ca 1000 moh kom nedbøren som regn. Sist natt har har det vært minusgrader i det meste av regionen.",121899,3028,Jotunheimen,10,A,2,2017-04-01T00:00:00,2017-04-01T23:59:59,2017-04-01T16:00:00,2017-03-31T15:27:40.497,Vær oppmerksom på ferske fokksnøflak i lesider. Det finnes vedvarende svakt lag i snødekket. Vær forsiktig der snødekket er tynt eller mykt.,1,122242,2.0,20.0,Tørre flakskred,18.0,Kantkornet snø over skarelag,2.0,Lite sannsynlig ,10.0,Stor tilleggsbelastning,3.0,3 - Store,1.0,Få bratte heng,10.0,Flakskred,30.0,Vedvarende svakt lag (flakskred),11111111,1000.0,0.0,1.0
,2 Moderat,33,656496,7764237,jan arild@obskorps,"OPPDATERT 02.04: Nedjustert til faregrad 2. pga. mindre vind enn forventet. Det er fortsatt mulig å løse ut flakskred ved liten tilleggsbelastning i noen heng.

Værutsiktene vil gi pålagring av fersk vindtranportert snø i leområder. Endring i vindretning til SØ, gir hovedskredproblem med ustabile fokksnøflak i flere himmelretninger.

Skavlbrudd kan også gi skredutløsning i underliggende snø, både i form av tørre løssnøskred under tregrensen og flakskred i høyereliggende områder. 

Vær også oppmerksom på at det kan finnes vedvarende svakt lag av kantkorn i snødekket fra skoggrensen og oppover. Dette er lettest å påvirke der snødekket er tynt, og mindre skred i fokksnøen kan føre til større skred der det finnes kantkornlag dypere i snødekket (stepdown). 

Soloppvarming av snødekket kan i tillegg gi noen naturlig utløste løssnøskred i sørvendte sider. 

Faregraden vurderes til 2-moderat for regionen.

",Ikke gitt,,,,"Siste døgnet har det vært tildels sterk vind fra SV og snøbyger Dette har gitt fortsatt pålagring av  fokksnø i lesider. Det er også opparbeidet seg ferske hengskavler både rundt tregrensen og høyere i fjellet.

Det har kommet vel 10 cm nysnø det siste døgnet, men det er store variasjoner i regionen. Det er generelt mye løssnø tilgjengelig for vindtransport under tregrensen.

I høyden er snødekket varierende og veksler mellom skare/avblåste partier, innblåst fokksnø og løssnø i leområder.

Det siste dagene vært observert flere naturlig utløse flakskred i regionen.

Det finnes et lag med kantkorn nede i snødekket over den gamle mildværsskaren, men under et nyere skarelag. Det varierer lokalt hvor godt kantkornlaget er utviklet. Observatør melder fredag om enkelte drønn i snødekket.

Lørdag formiddag er skiftende bris og vekselvis sol og snøbyger. Ved Mortenhalsskolten målestasjon  i Malangen er det  -6 grader.",122313,3011,Tromsø,10,A,2,2017-04-02T00:00:00,2017-04-02T23:59:59,2017-04-02T16:00:00,2017-04-02T08:52:34.903,Vær varsom i områder med ustabile fokksnøflak. Det finnes også vedvarende svake lag lenger ned i snødekket som kan påvirkes der snødekket er tynt.,1,122391,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,10.0,Fokksnø (flakskred),10001111,300.0,0.0,1.0
,2 Moderat,33,656496,7764237,jan arild@obskorps,"OPPDATERT 02.04: Nedjustert til faregrad 2. pga. mindre vind enn forventet. Det er fortsatt mulig å løse ut flakskred ved liten tilleggsbelastning i noen heng.

Værutsiktene vil gi pålagring av fersk vindtranportert snø i leområder. Endring i vindretning til SØ, gir hovedskredproblem med ustabile fokksnøflak i flere himmelretninger.

Skavlbrudd kan også gi skredutløsning i underliggende snø, både i form av tørre løssnøskred under tregrensen og flakskred i høyereliggende områder. 

Vær også oppmerksom på at det kan finnes vedvarende svakt lag av kantkorn i snødekket fra skoggrensen og oppover. Dette er lettest å påvirke der snødekket er tynt, og mindre skred i fokksnøen kan føre til større skred der det finnes kantkornlag dypere i snødekket (stepdown). 

Soloppvarming av snødekket kan i tillegg gi noen naturlig utløste løssnøskred i sørvendte sider. 

Faregraden vurderes til 2-moderat for regionen.

",Ikke gitt,,,,"Siste døgnet har det vært tildels sterk vind fra SV og snøbyger Dette har gitt fortsatt pålagring av  fokksnø i lesider. Det er også opparbeidet seg ferske hengskavler både rundt tregrensen og høyere i fjellet.

Det har kommet vel 10 cm nysnø det siste døgnet, men det er store variasjoner i regionen. Det er generelt mye løssnø tilgjengelig for vindtransport under tregrensen.

I høyden er snødekket varierende og veksler mellom skare/avblåste partier, innblåst fokksnø og løssnø i leområder.

Det siste dagene vært observert flere naturlig utløse flakskred i regionen.

Det finnes et lag med kantkorn nede i snødekket over den gamle mildværsskaren, men under et nyere skarelag. Det varierer lokalt hvor godt kantkornlaget er utviklet. Observatør melder fredag om enkelte drønn i snødekket.

Lørdag formiddag er skiftende bris og vekselvis sol og snøbyger. Ved Mortenhalsskolten målestasjon  i Malangen er det  -6 grader.",122313,3011,Tromsø,10,A,2,2017-04-02T00:00:00,2017-04-02T23:59:59,2017-04-02T16:00:00,2017-04-02T08:52:34.903,Vær varsom i områder med ustabile fokksnøflak. Det finnes også vedvarende svake lag lenger ned i snødekket som kan påvirkes der snødekket er tynt.,1,122469,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,10.0,Fokksnø (flakskred),10001111,300.0,0.0,1.0
,2 Moderat,33,692056,7719872,ToreV@met,"Lite vind og relativt små nysnømengder fører til at nysnøflakene fra de siste dagene får tid til å stabilisere seg. Men vær fortsatt oppmerksom på at man som enkelt skiløper kan løse ut skred der nysnøen har bundet seg i flak det siste døgnet. 

Det gamle snødekket som har vært påvirket av mildvær vil nå fremstå som stabilt, men der sola evt. titter frem kan det gå små løssnøskred i sørvendte brattheng.

Vær oppmerksom på at det fortsatt kan finnes vedvarende svake lag av kantkorn i snødekket, men mange steder vil dette nå være dypt begravet og vanskelig å påvirke.

Skredfaren vurderes til 2 – moderat, med størst fare høyt til fjells.",Ikke gitt,,,,"I begynnelsen av uka var det mildvær og stedvis mye regn opp til 800-900 moh vest i regionen, men onsdag er det kaldere og snødekket under mildværsgrensa fryser til og stabiliseres. Over mildværsgrensa har nedbøren kommet som snø periodevis kombinert med kuling fra SV, og noen steder har det bygget seg opp ferske fokksnøflak i leheng. 

Tirsdag gikk det mange små og middels store, våte flaksskred vest i regionen (Lavangsdalen/Lakselvdalen). Både fra vestsida av Blåtind og sørøstsida av Andersdalstind gikk det store skred. Onsdag observeres et stort flakskred ved Koppangen øst i Lyngen.

Det er observert et lag med kantkorn nede i snødekket over den gamle mildværsskaren, men stedvis under et nyere skarelag. Generelt virker laget vanskelig å påvirke, og mange steder ligger det nå dypt begravet under nyere fokksnø. Noen steder vest i regionen kan også regn ha ødelagt kantkornlaget.

Onsdag formiddag er det SV bris og spredte byger i regionen. Ved Gjerdelvdalen målestasjon (670 moh) er temperaturen 0 grader.",122806,3010,Lyngen,10,A,2,2017-04-06T00:00:00,2017-04-06T23:59:59,2017-04-06T16:00:00,2017-04-05T15:29:20.053,Lokalt ustabile forhold i høyden. Nysnøflak over mildværsgrensen kan være ustabile. Vedvarende svake lag i snødekket kan påvirkes der snødekket er tynt.,1,123027,1.0,20.0,Tørre flakskred,10.0,Nedføyket svakt lag med nysnø,3.0,Mulig ,21.0,Liten tilleggsbelastning,2.0,2 - Middels,2.0,Noen bratte heng,10.0,Flakskred,7.0,Nysnø (flakskred),01111000,500.0,500.0,1.0
